,URef,PLExp,IECturbc,TwrBsMyt_[kN-m] ST_DEL
14972,5.00554093718529,-0.288154758792371,67.006987798959,54494.79132828692
14973,5.41819378361106,0.0679629215970635,63.5747455526143,53983.862511015715
14974,5.84332208707929,0.434020383376628,34.7731052432209,25755.338266933602
14975,11.37513942644,0.0293885529972613,14.1646844800562,18115.53675485721
14976,6.98677798360586,1.00947962431237,16.5092102251947,9980.96528045249
14977,6.41911545395851,1.23522022450343,36.2066261004657,28957.816926227155
14978,13.4003048911691,0.186735157668591,22.8910629171878,34014.652981338426
14979,4.60787783935666,-0.201405865233392,89.1907494049519,83118.72679899694
14980,18.7552327997982,0.449870585370809,16.3191012572497,29712.158986367187
14981,8.29178407415748,-0.106405185721815,11.3298194948584,11875.570883742794
14982,7.63487631082535,0.0390217139385641,31.0317648109049,27567.168580451205
14983,7.78878181800246,-0.191301577165723,24.7147539630532,22943.53944617889
14984,13.9031623080373,0.128776477091014,17.8192611783743,27000.430672406375
14985,4.10486723855138,-0.125500369165093,94.4825724698603,46098.484488250775
14986,4.80526471138001,-0.0774617717601359,44.0273172687739,22072.510975435725
14987,13.4927948154509,0.787239217013121,5.47991981729865,7272.34042204252
14988,5.24561373144388,0.576093475148082,16.9818074908108,13093.260964093055
14989,9.1013501547277,0.29422992002219,23.8681539427489,23629.165400821366
14990,6.07853624597192,1.10635421779007,40.0480013340712,30051.380969746704
14991,16.36901845783,0.117518249619752,20.6331289373338,30699.533221852646
14992,7.49045801907778,0.451392859593034,6.07723616994917,6368.08997371805
14993,13.7588795423508,0.505490614566952,19.1975519992411,23451.425745001176
14994,4.27249595150352,0.611430980637669,93.7013950198889,53612.25584063458
14995,9.26590527966619,0.169363246951252,12.9431665409356,13771.605079167171
14996,4.49085430800915,1.45376625638455,58.6855177301914,33849.84540298983
14997,4.30990596860647,1.37516496414319,30.4338017944247,22172.858421462955
14998,16.6454075984657,0.309913164842874,12.8259400371462,16935.42054191988
14999,6.27009797468782,1.02804478090256,26.4662976376712,17808.95352915979
15000,5.76641212776303,0.342378016468137,62.8851522691548,46067.8763731606
15001,11.3140028491616,-0.0340903216972947,5.15673430636525,7922.189849887824
15002,5.49512818083167,0.259012750163674,35.4728414677083,27749.184896712988
15003,10.3880871795118,-0.0751907939091325,4.82849492691457,7716.285144446412
15004,5.35386176407337,1.05931859295815,26.8703493755311,18606.388921743164
15005,4.33173507079482,0.654855585470796,68.8330611214042,52006.27836175678
15006,10.1906959116459,0.136883036885411,13.4180216118693,14103.460331863873
15007,4.11721374467015,-0.129288853053004,20.2909156680107,14866.245372303802
15008,4.78691938892007,1.49402663689107,59.0892875567079,40930.284342048064
15009,4.08163906633854,1.53302410375327,83.6317440960556,52219.23180342789
15010,19.1795541681349,-0.0046278931200504,5.48170264810324,8617.442815673177
15011,12.8046552427113,0.537614663038403,18.8668829854578,27708.257345680497
15012,8.84821557998657,0.837446882482618,11.9848425965756,12031.128768354849
15013,15.408749949187,0.0854076360352337,20.9617904853076,30804.47716915863
15014,5.94751191884279,0.185040451213717,49.8246675822884,36463.21415790952
15015,4.64265368506312,1.29643849739805,52.9960471205413,42018.43539093384
15016,4.47494487836957,-0.0452960477210582,44.428940769285,30749.912852989488
15017,5.05675870552659,1.50555879082531,8.00843769684434,4759.2104831820725
15018,8.69906944781542,-0.223483477905393,25.1188029069453,22499.763378660322
15019,7.90884093940258,1.18624806310982,34.8622613120824,27151.361719077355
15020,15.2608268298209,0.535400577820838,17.2406308818609,24492.624191478044
15021,6.72346364334226,-0.0023419723846018,30.4810957051814,22960.689533410776
